source,lun_bawang,english,type
kemaloh_lundayeh_dictionary,lusad,opening up (like flower blooming),definition
kemaloh_lundayeh_dictionary,lusad,blossoms,word
kemaloh_lundayeh_dictionary,lusen,bleed from the nose at night,definition
kemaloh_lundayeh_dictionary,lusii,messing up things or smearing things with mud or something,definition
kemaloh_lundayeh_dictionary,ngelusii,smear with mud or a sticky substance,word
kemaloh_lundayeh_dictionary,silusii,smear oneself with mud or something,definition
kemaloh_lundayeh_dictionary,lusob,fitting,word
kemaloh_lundayeh_dictionary,ngelusob,fit something into a hollow object,definition
kemaloh_lundayeh_dictionary,Rua' ngelusob buan neh ku ugam neh.,Can you fit that mat into the buan please.,sentence
kemaloh_lundayeh_dictionary,lisubi',ask someone to increase the volume of a buan with a mat,definition
kemaloh_lundayeh_dictionary,lusok,sticking in mud,word
kemaloh_lundayeh_dictionary,ngelusok,dip something into mud,word
kemaloh_lundayeh_dictionary,linusok,dipped into mud by someone,definition
kemaloh_lundayeh_dictionary,mefelusok,be stuck in,definition
kemaloh_lundayeh_dictionary,bunut,murdered someone in a war,definition
kemaloh_lundayeh_dictionary,febunu',"be at war, fighting",definition
kemaloh_lundayeh_dictionary,nefebunu',"fought in a war (lit., ""they killed each other"")",definition
kemaloh_lundayeh_dictionary,"bunut, bua'",a variety of sour fruit,word
kemaloh_lundayeh_dictionary,bup,a book,word
kemaloh_lundayeh_dictionary,bup luk fingelio balaa,dictionary,word
kemaloh_lundayeh_dictionary,bupa',see bubpa',redirect
kemaloh_lundayeh_dictionary,bupu',"doorway, window or an opening in the wall",definition
kemaloh_lundayeh_dictionary,bupu' ruuk,the solar plexus,word
kemaloh_lundayeh_dictionary,bupuk,a variety of tree,word
kemaloh_lundayeh_dictionary,bupun,see bubpun,redirect
kemaloh_lundayeh_dictionary,bupun,"a group, a pile",definition
kemaloh_lundayeh_dictionary,bubpun,"a group, a pile",definition
kemaloh_lundayeh_dictionary,bupung,a variety of tree,word
kemaloh_lundayeh_dictionary,bura',"much, many, too much, wastefulness",definition
kemaloh_lundayeh_dictionary,Bura' feh ula' baraa nih?,Why is there so much rice here?,sentence
kemaloh_lundayeh_dictionary,bura'-bura',wastefully,word
kemaloh_lundayeh_dictionary,Bura'-bura' mo' teu' neh luk kenen dih.,He acted wastefully with so much of the food.,sentence
kemaloh_lundayeh_dictionary,ngebura',"waste something useful, like food",definition
kemaloh_lundayeh_dictionary,tinbura',wasted by someone,definition
kemaloh_lundayeh_dictionary,teberein,will waste,word
kemaloh_lundayeh_dictionary,mebura',do something in a very wasteful manner,definition
kemaloh_lundayeh_dictionary,Tebura' feh teu' muh luba' luk kenen uko' neh?,Why are you wasting the food by giving it to the dog?,sentence
kemaloh_lundayeh_dictionary,bura',a rough handling,definition
kemaloh_lundayeh_dictionary,ngebura',"handle roughly, not carefully",definition
kemaloh_lundayeh_dictionary,Bura' feh tebura' muh anak mineh leh?,Why do you handle the child so roughly?,sentence
kemaloh_lundayeh_dictionary,tinbura',handled roughly by someone,definition
kemaloh_lundayeh_dictionary,mebura',handled roughly,definition
kemaloh_lundayeh_dictionary,burak,rice wine,word
kemaloh_lundayeh_dictionary,burak bua' fugi',a very sour rice wine mixed with fugi' fruits,definition
kemaloh_lundayeh_dictionary,burak fetudul,rice wine drunk during the period of waiting for the body of the dead to rot,definition
kemaloh_lundayeh_dictionary,burak memug,wine drunk when putting the human bones in the grave,definition
kemaloh_lundayeh_dictionary,burak ubih,wine made of tapioca,definition
kemaloh_lundayeh_dictionary,"Burak, Pa'",a tributary of the Kelalan River near Buduk Aru',definition
kemaloh_lundayeh_dictionary,burek,bubbles in water,word
kemaloh_lundayeh_dictionary,burek batek,growling in stomach due to hunger,definition
kemaloh_lundayeh_dictionary,meburek,"bubbling, boiling",word
kemaloh_lundayeh_dictionary,miek buren,worthy to be praised,definition
kemaloh_lundayeh_dictionary,burer,"semi-transparent, not very clear",definition
kemaloh_lundayeh_dictionary,meburer,"not clear, cloudy",definition
kemaloh_lundayeh_dictionary,buri',"speech, word, saying",definition
kemaloh_lundayeh_dictionary,buri' daat,"angry tone, say something in an angry manner, malice",definition
kemaloh_lundayeh_dictionary,feburi',he said,definition
kemaloh_lundayeh_dictionary,kebalaa neh,he said,definition
kemaloh_lundayeh_dictionary,keburi' neh,talkative,word
kemaloh_lundayeh_dictionary,burii,mud,word
kemaloh_lundayeh_dictionary,murii,"play with mud, smear someone else with mud",definition
kemaloh_lundayeh_dictionary,burit,spots on the surface of something,definition
kemaloh_lundayeh_dictionary,ngeburit,make spots,word
kemaloh_lundayeh_dictionary,meburit,have spots on the body or surface,definition
kemaloh_lundayeh_dictionary,buro,"abscond, depart, retreat, leave",definition
kemaloh_lundayeh_dictionary,neburo,"left, absconded, went away without telling anyone",definition
kemaloh_lundayeh_dictionary,buruk,"putrid, rotten",word
kemaloh_lundayeh_dictionary,binuruk,liquid from a rotten body,definition
kemaloh_lundayeh_dictionary,burung,a pile of firewood prepared for a newly married couple,definition
kemaloh_lundayeh_dictionary,murung,make a firewood pile for married couple,definition
kemaloh_lundayeh_dictionary,burung,a gossip,word
kemaloh_lundayeh_dictionary,murung,gossip or talk badly about someone,definition
kemaloh_lundayeh_dictionary,burung,fame,word
kemaloh_lundayeh_dictionary,meburung,"famous, well-known",word
kemaloh_lundayeh_dictionary,burung,"in mumuh tales used to mean ""bring news""",definition
kemaloh_lundayeh_dictionary,Burung,a male personal name,definition
kemaloh_lundayeh_dictionary,burur,the body,word
kemaloh_lundayeh_dictionary,do' burur,"nice looking body, good shape",definition
kemaloh_lundayeh_dictionary,burur,"single, not married",word
kemaloh_lundayeh_dictionary,burur,"does not bring or carry anything, empty handed",definition
kemaloh_lundayeh_dictionary,"Berein muh baben iSakai bakang neh, burur iyeh neh.",Give it if for Sakai to carry because he is not carrying anything.,sentence
kemaloh_lundayeh_dictionary,burur,numerical classifier for humans,definition
kemaloh_lundayeh_dictionary,seburur,one person only,word
kemaloh_lundayeh_dictionary,burur,roundness,word
kemaloh_lundayeh_dictionary,ngeburur,make something round or spherical,definition
kemaloh_lundayeh_dictionary,tiburur,something was made round or spherical,definition
kemaloh_lundayeh_dictionary,teburur,round in shape,word
kemaloh_lundayeh_dictionary,busak,a flower,word
kemaloh_lundayeh_dictionary,busak bau betek beringiran,a necklace made of strings of black and white tiny beads,definition
kemaloh_lundayeh_dictionary,buasak fayeh,a small orange parasitic climber with bulbous growths used as medicine for respiratory disorders,definition
kemaloh_lundayeh_dictionary,busak kirur,a garland,word
kemaloh_lundayeh_dictionary,busak paku',a song sung for a dance,definition
kemaloh_lundayeh_dictionary,kebusak,"blooms, bears flowers",definition
kemaloh_lundayeh_dictionary,nekebusak,bore flowers,definition
kemaloh_lundayeh_dictionary,Nekebusak inalem bunga' neh.,That plant bore flowers yesterday,sentence
kemaloh_lundayeh_dictionary,Busak,a female personal name,definition
kemaloh_lundayeh_dictionary,busan,see busen,redirect
kemaloh_lundayeh_dictionary,busat,direction,word
kemaloh_lundayeh_dictionary,Yafeh busat muh leh?,Which direction do you come from?,sentence
kemaloh_lundayeh_dictionary,busat eco,"East, from where the sun rises",definition
kemaloh_lundayeh_dictionary,busat bui,the direction of the source of the wind,definition
kemaloh_lundayeh_dictionary,Busaya',a male personal name,definition
kemaloh_lundayeh_dictionary,busen,the omen bird mengei',definition
kemaloh_lundayeh_dictionary,buser,blindness,word
kemaloh_lundayeh_dictionary,busing,a fight between pigs or boars,definition
kemaloh_lundayeh_dictionary,febusing,fighting between pigs or boars,definition
kemaloh_lundayeh_dictionary,nefebusing,fought pit another one,definition
kemaloh_lundayeh_dictionary,binusing,action of one pig biting another,definition
kemaloh_lundayeh_dictionary,musing,action of one pig biting another,definition
kemaloh_lundayeh_dictionary,busir,"an immature fruit, like a cucumber, watermelon or pumpkin",definition
kemaloh_lundayeh_dictionary,musir,pick young fruit,definition
kemaloh_lundayeh_dictionary,busir,a small abscess on the body,definition
kemaloh_lundayeh_dictionary,buso,paleness,word
kemaloh_lundayeh_dictionary,mebuso,pale or pink,word
kemaloh_lundayeh_dictionary,busul,oval shape,word
kemaloh_lundayeh_dictionary,mebusul,having an oval shape,definition
kemaloh_lundayeh_dictionary,busuu,a spear,definition
kemaloh_lundayeh_dictionary,gaman,a spear,definition
kemaloh_lundayeh_dictionary,buta' mateh,dried mucus or tears in the eyes,definition
kemaloh_lundayeh_dictionary,butal,baldness,word
kemaloh_lundayeh_dictionary,mutal,shave someone's head,definition
kemaloh_lundayeh_dictionary,Idey nemutal ebpuk uluh nineh?,Who shaved the hair on your head?,sentence
kemaloh_lundayeh_dictionary,mebutal,bald,word
kemaloh_lundayeh_dictionary,"Butal, Pa'","a tributary of the Lutut River, Kecamatan Krayan, KALTIM",definition
kemaloh_lundayeh_dictionary,butan,a mature coconut,definition
kemaloh_lundayeh_dictionary,fiasau,a mature coconut,definition
kemaloh_lundayeh_dictionary,"Butek, Lung","a village in Kecamatan Krayan, KALTIM",definition
kemaloh_lundayeh_dictionary,"Butek, Pa'","a tributary of the Krayan River, Krayan Hilir, KALTIM",definition
kemaloh_lundayeh_dictionary,buting,scissors,word
kemaloh_lundayeh_dictionary,muting,cut with scissors,definition
kemaloh_lundayeh_dictionary,nemuting,have cut with scissors,definition
kemaloh_lundayeh_dictionary,Idey nemuting ebpuk mineh.,Who has cut your hair?,sentence
kemaloh_lundayeh_dictionary,binuting,cut with scissors by someone,definition
kemaloh_lundayeh_dictionary,febuting ebpuk,cut one another's hair,definition
kemaloh_lundayeh_dictionary,butit,a bulge,word
kemaloh_lundayeh_dictionary,mutit,bulge the stomach or mouth with air,definition
kemaloh_lundayeh_dictionary,binutit,made to bulge by someone,definition
kemaloh_lundayeh_dictionary,tebutit,bulging,word
kemaloh_lundayeh_dictionary,butol,a bottle,word
kemaloh_lundayeh_dictionary,butu',the penis,definition
kemaloh_lundayeh_dictionary,luk itin,the penis,definition
kemaloh_lundayeh_dictionary,terur,the penis,definition
kemaloh_lundayeh_dictionary,butu' dilaa,uvula,word
kemaloh_lundayeh_dictionary,butui,smallpox,definition
kemaloh_lundayeh_dictionary,necung,wear the tecung to mourn someone who has passed away,definition
kemaloh_lundayeh_dictionary,tucung,wear the tecung to mourn someone who has passed away,definition
kemaloh_lundayeh_dictionary,necuu,"proceed or continue with something, such as a meeting",definition
kemaloh_lundayeh_dictionary,necuu,"straighten something, such as a line",definition
kemaloh_lundayeh_dictionary,nedaat,died,word
kemaloh_lundayeh_dictionary,nedaat,became bad,word
kemaloh_lundayeh_dictionary,nedangur,scalded (unintentionally),word
kemaloh_lundayeh_dictionary,nedawa' delei,with the men.,sentence
kemaloh_lundayeh_dictionary,nedawa' decur,with the women.,sentence
kemaloh_lundayeh_dictionary,nedek,see necek,redirect
kemaloh_lundayeh_dictionary,nedemual,jumped from one tree to another,word
kemaloh_lundayeh_dictionary,nedidueh,with both of them,word
kemaloh_lundayeh_dictionary,nediu,have bathed or showered,word
kemaloh_lundayeh_dictionary,nedufeh,moved suddenly,word
kemaloh_lundayeh_dictionary,nedukar,slanted,word
kemaloh_lundayeh_dictionary,neduket,stuck on,word
kemaloh_lundayeh_dictionary,nefaad,made something equal,word
kemaloh_lundayeh_dictionary,nefaat,accidentally dropped something,word
kemaloh_lundayeh_dictionary,nefafaa',chewed unintentionally,word
kemaloh_lundayeh_dictionary,nefafaa',managed to chew,word
kemaloh_lundayeh_dictionary,nefafag,slapped by mistake,word
kemaloh_lundayeh_dictionary,nefafag,managed to slap,word
kemaloh_lundayeh_dictionary,nefafal,the field has been weeded or cleared of tall grass,definition
kemaloh_lundayeh_dictionary,nefafan,managed to feed,word
kemaloh_lundayeh_dictionary,nefafan,fed by mistake,word
kemaloh_lundayeh_dictionary,nefafu',met; welcomed; discussed,definition
kemaloh_lundayeh_dictionary,nefagag,caused to be in a hurry by someone or something..,definition
kemaloh_lundayeh_dictionary,nefageh,caused to be in a hurry by someone or something..,definition
kemaloh_lundayeh_dictionary,nefageh,caused to be in a hurry by someone or something,definition
kemaloh_lundayeh_dictionary,nefagag,caused to be in a hurry by someone or something,definition
kemaloh_lundayeh_dictionary,nefagka',interrupted or stopped,word
kemaloh_lundayeh_dictionary,nefagu',knocked on the head by accident,definition
kemaloh_lundayeh_dictionary,nefali',a depression on a flat surface is leveled,definition
kemaloh_lundayeh_dictionary,nefangeh,see nefengeh,redirect
kemaloh_lundayeh_dictionary,nefarang,two countries fought in wars,definition
kemaloh_lundayeh_dictionary,nefasag,disintegrated; disoriented,definition
kemaloh_lundayeh_dictionary,nefasui,sold by mistake,word
kemaloh_lundayeh_dictionary,nefatad,separated from each other,word
kemaloh_lundayeh_dictionary,nefatey,managed to kill or put out (fire),definition
kemaloh_lundayeh_dictionary,nefawaa,have been in love,word
kemaloh_lundayeh_dictionary,nefebusing,fought each other (pigs/boar),definition
kemaloh_lundayeh_dictionary,nefed,erect,word
kemaloh_lundayeh_dictionary,nefed,create,word
kemaloh_lundayeh_dictionary,nefed,start something,word
kemaloh_lundayeh_dictionary,nefedaat,accused or said bad things about one another,definition
kemaloh_lundayeh_dictionary,nefedicii,alluded to,word
kemaloh_lundayeh_dictionary,nefedicii,missed a target,word
kemaloh_lundayeh_dictionary,nefedueh,was confused with,word
kemaloh_lundayeh_dictionary,nefei,went out of the house to do some work,definition
kemaloh_lundayeh_dictionary,nefekedaluh,quarreled,word
kemaloh_lundayeh_dictionary,nefekep,had to spend a night in the jungle,definition
kemaloh_lundayeh_dictionary,keteb,"fought, beat each other with the hand (normally kids)",definition
kemaloh_lundayeh_dictionary,nefekuul,argued (two or more persons); accused each other,definition
kemaloh_lundayeh_dictionary,nefelagkan,mutually agreed to divorce,definition
kemaloh_lundayeh_dictionary,nefelagkan,released a grip,word
kemaloh_lundayeh_dictionary,nefelanep,disappeared from the surface of the water,definition
kemaloh_lundayeh_dictionary,nefelbput,became loose,word
kemaloh_lundayeh_dictionary,nefeliang,outshone by another,word
kemaloh_lundayeh_dictionary,nefelifit,has splintered,word
kemaloh_lundayeh_dictionary,nefelingo,"dazed, stunned, motionless",word
kemaloh_lundayeh_dictionary,nefelua',a baby fell out from a carrying basket,definition
kemaloh_lundayeh_dictionary,nefelua',something fell backwards from luggage being carried on the back,definition
kemaloh_lundayeh_dictionary,nefelufat,tumbled down,word
kemaloh_lundayeh_dictionary,nefengeh,"already, done",word
